codigo_pliego;nombre_municipalidad;tipo;departamento;provincia;distrito
301625;MUNICIPALIDAD DISTRITAL DE AYAPATA;MUNICIPALIDAD DISTRITAL;PUNO;CARABAYA;AYAPATA
301626;MUNICIPALIDAD DISTRITAL DE COASA;MUNICIPALIDAD DISTRITAL;PUNO;CARABAYA;COASA
301627;MUNICIPALIDAD DISTRITAL DE CORANI;MUNICIPALIDAD DISTRITAL;PUNO;CARABAYA;CORANI
301628;MUNICIPALIDAD DISTRITAL DE CRUCERO;MUNICIPALIDAD DISTRITAL;PUNO;CARABAYA;CRUCERO
301629;MUNICIPALIDAD DISTRITAL DE ITUATA;MUNICIPALIDAD DISTRITAL;PUNO;CARABAYA;ITUATA
301630;MUNICIPALIDAD DISTRITAL DE OLLACHEA;MUNICIPALIDAD DISTRITAL;PUNO;CARABAYA;OLLACHEA
301631;MUNICIPALIDAD DISTRITAL DE SAN GABAN;MUNICIPALIDAD DISTRITAL;PUNO;CARABAYA;SAN GABAN
301632;MUNICIPALIDAD DISTRITAL DE USICAYOS;MUNICIPALIDAD DISTRITAL;PUNO;CARABAYA;USICAYOS
301633;MUNICIPALIDAD PROVINCIAL DE CHUCUITO - JULI;MUNICIPALIDAD PROVINCIAL;PUNO;CHUCUITO;JULI
301634;MUNICIPALIDAD DISTRITAL DE DESAGUADERO;MUNICIPALIDAD DISTRITAL;PUNO;CHUCUITO;DESAGUADERO
301635;MUNICIPALIDAD DISTRITAL DE HUACULLANI;MUNICIPALIDAD DISTRITAL;PUNO;CHUCUITO;HUACULLANI
301636;MUNICIPALIDAD DISTRITAL DE KELLUYO;MUNICIPALIDAD DISTRITAL;PUNO;CHUCUITO;KELLUYO
301637;MUNICIPALIDAD DISTRITAL DE PISACOMA;MUNICIPALIDAD DISTRITAL;PUNO;CHUCUITO;PISACOMA
301638;MUNICIPALIDAD DISTRITAL DE POMATA;MUNICIPALIDAD DISTRITAL;PUNO;CHUCUITO;POMATA
301639;MUNICIPALIDAD DISTRITAL DE ZEPITA;MUNICIPALIDAD DISTRITAL;PUNO;CHUCUITO;ZEPITA
301640;MUNICIPALIDAD PROVINCIAL EL COLLAO - ILAVE;MUNICIPALIDAD PROVINCIAL;PUNO;EL COLLAO;ILAVE
301641;MUNICIPALIDAD DISTRITAL DE CAPASO;MUNICIPALIDAD DISTRITAL;PUNO;EL COLLAO;CAPAZO
301642;MUNICIPALIDAD DISTRITAL DE PILCUYO;MUNICIPALIDAD DISTRITAL;PUNO;EL COLLAO;PILCUYO
301643;MUNICIPALIDAD DISTRITAL DE SANTA ROSA;MUNICIPALIDAD DISTRITAL;PUNO;EL COLLAO;SANTA ROSA
301644;MUNICIPALIDAD DISTRITAL DE CONDURIRI;MUNICIPALIDAD DISTRITAL;PUNO;EL COLLAO;CONDURIRI
301645;MUNICIPALIDAD PROVINCIAL DE HUANCANE;MUNICIPALIDAD PROVINCIAL;PUNO;HUANCANE;HUANCANE
301646;MUNICIPALIDAD DISTRITAL DE COJATA;MUNICIPALIDAD DISTRITAL;PUNO;HUANCANE;COJATA
301647;MUNICIPALIDAD DISTRITAL DE HUATASANI;MUNICIPALIDAD DISTRITAL;PUNO;HUANCANE;HUATASANI
301648;MUNICIPALIDAD DISTRITAL DE INCHUPALLA;MUNICIPALIDAD DISTRITAL;PUNO;HUANCANE;INCHUPALLA
301649;MUNICIPALIDAD DISTRITAL DE PUSI;MUNICIPALIDAD DISTRITAL;PUNO;HUANCANE;PUSI
301650;MUNICIPALIDAD DISTRITAL DE ROSASPATA;MUNICIPALIDAD DISTRITAL;PUNO;HUANCANE;ROSASPATA
301651;MUNICIPALIDAD DISTRITAL DE TARACO;MUNICIPALIDAD DISTRITAL;PUNO;HUANCANE;TARACO
301652;MUNICIPALIDAD DISTRITAL DE VILQUE CHICO;MUNICIPALIDAD DISTRITAL;PUNO;HUANCANE;VILQUE CHICO
301653;MUNICIPALIDAD PROVINCIAL DE LAMPA;MUNICIPALIDAD PROVINCIAL;PUNO;LAMPA;LAMPA
301654;MUNICIPALIDAD DISTRITAL DE CABANILLA;MUNICIPALIDAD DISTRITAL;PUNO;LAMPA;CABANILLA
301655;MUNICIPALIDAD DISTRITAL DE CALAPUJA;MUNICIPALIDAD DISTRITAL;PUNO;LAMPA;CALAPUJA
301656;MUNICIPALIDAD DISTRITAL DE NICASIO;MUNICIPALIDAD DISTRITAL;PUNO;LAMPA;NICASIO
301657;MUNICIPALIDAD DISTRITAL DE OCUVIRI;MUNICIPALIDAD DISTRITAL;PUNO;LAMPA;OCUVIRI
301658;MUNICIPALIDAD DISTRITAL DE PALCA;MUNICIPALIDAD DISTRITAL;PUNO;LAMPA;PALCA
301659;MUNICIPALIDAD DISTRITAL DE PARATIA;MUNICIPALIDAD DISTRITAL;PUNO;LAMPA;PARATIA
301660;MUNICIPALIDAD DISTRITAL DE PUCARA;MUNICIPALIDAD DISTRITAL;PUNO;LAMPA;PUCARA
301661;MUNICIPALIDAD DISTRITAL DE SANTA LUCIA;MUNICIPALIDAD DISTRITAL;PUNO;LAMPA;SANTA LUCIA
301662;MUNICIPALIDAD DISTRITAL DE VILAVILA;MUNICIPALIDAD DISTRITAL;PUNO;LAMPA;VILAVILA
301663;MUNICIPALIDAD PROVINCIAL DE MELGAR - AYAVIRI;MUNICIPALIDAD PROVINCIAL;PUNO;MELGAR;AYAVIRI
301664;MUNICIPALIDAD DISTRITAL DE ANTAUTA;MUNICIPALIDAD DISTRITAL;PUNO;MELGAR;ANTAUTA
301665;MUNICIPALIDAD DISTRITAL DE CUPI;MUNICIPALIDAD DISTRITAL;PUNO;MELGAR;CUPI
301666;MUNICIPALIDAD DISTRITAL DE LLALLI;MUNICIPALIDAD DISTRITAL;PUNO;MELGAR;LLALLI
301667;MUNICIPALIDAD DISTRITAL DE MACARI;MUNICIPALIDAD DISTRITAL;PUNO;MELGAR;MACARI
301668;MUNICIPALIDAD DISTRITAL DE NUÑOA;MUNICIPALIDAD DISTRITAL;PUNO;MELGAR;NUÑOA
301669;MUNICIPALIDAD DISTRITAL DE ORURILLO;MUNICIPALIDAD DISTRITAL;PUNO;MELGAR;ORURILLO
301670;MUNICIPALIDAD DISTRITAL DE SANTA ROSA;MUNICIPALIDAD DISTRITAL;PUNO;MELGAR;SANTA ROSA
301671;MUNICIPALIDAD DISTRITAL DE UMACHIRI;MUNICIPALIDAD DISTRITAL;PUNO;MELGAR;UMACHIRI
301672;MUNICIPALIDAD PROVINCIAL DE MOHO;MUNICIPALIDAD PROVINCIAL;PUNO;MOHO;MOHO
301673;MUNICIPALIDAD DISTRITAL DE CONIMA;MUNICIPALIDAD DISTRITAL;PUNO;MOHO;CONIMA
301674;MUNICIPALIDAD DISTRITAL DE HUAYRAPATA;MUNICIPALIDAD DISTRITAL;PUNO;MOHO;HUAYRAPATA
301675;MUNICIPALIDAD DISTRITAL DE TILALI;MUNICIPALIDAD DISTRITAL;PUNO;MOHO;TILALI
301676;MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA;MUNICIPALIDAD PROVINCIAL;PUNO;SAN ANTONIO DE PUTINA;PUTINA
301677;MUNICIPALIDAD DISTRITAL DE ANANEA;MUNICIPALIDAD DISTRITAL;PUNO;SAN ANTONIO DE PUTINA;ANANEA
301678;MUNICIPALIDAD DISTRITAL DE PEDRO VILCA APAZA;MUNICIPALIDAD DISTRITAL;PUNO;SAN ANTONIO DE PUTINA;PEDRO VILCA APAZA
301679;MUNICIPALIDAD DISTRITAL DE QUILCAPUNCU;MUNICIPALIDAD DISTRITAL;PUNO;SAN ANTONIO DE PUTINA;QUILCAPUNCU
301680;MUNICIPALIDAD DISTRITAL DE SINA;MUNICIPALIDAD DISTRITAL;PUNO;SAN ANTONIO DE PUTINA;SINA
301681;MUNICIPALIDAD PROVINCIAL DE SAN ROMAN - JULIACA;MUNICIPALIDAD PROVINCIAL;PUNO;SAN ROMAN;JULIACA
301682;MUNICIPALIDAD DISTRITAL DE CABANA;MUNICIPALIDAD DISTRITAL;PUNO;SAN ROMAN;CABANA
301683;MUNICIPALIDAD DISTRITAL DE CABANILLAS;MUNICIPALIDAD DISTRITAL;PUNO;SAN ROMAN;CABANILLAS
301684;MUNICIPALIDAD DISTRITAL DE CARACOTO;MUNICIPALIDAD DISTRITAL;PUNO;SAN ROMAN;CARACOTO
301685;MUNICIPALIDAD PROVINCIAL DE SANDIA;MUNICIPALIDAD PROVINCIAL;PUNO;SANDIA;SANDIA
301686;MUNICIPALIDAD DISTRITAL DE CUYOCUYO;MUNICIPALIDAD DISTRITAL;PUNO;SANDIA;CUYOCUYO
301687;MUNICIPALIDAD DISTRITAL DE LIMBANI;MUNICIPALIDAD DISTRITAL;PUNO;SANDIA;LIMBANI
301688;MUNICIPALIDAD DISTRITAL DE PATAMBUCO;MUNICIPALIDAD DISTRITAL;PUNO;SANDIA;PATAMBUCO
301689;MUNICIPALIDAD DISTRITAL DE PHARA;MUNICIPALIDAD DISTRITAL;PUNO;SANDIA;PHARA
301690;MUNICIPALIDAD DISTRITAL DE QUIACA;MUNICIPALIDAD DISTRITAL;PUNO;SANDIA;QUIACA
301691;MUNICIPALIDAD DISTRITAL DE SAN JUAN DEL ORO;MUNICIPALIDAD DISTRITAL;PUNO;SANDIA;SAN JUAN DEL ORO
301692;MUNICIPALIDAD DISTRITAL DE YANAHUAYA;MUNICIPALIDAD DISTRITAL;PUNO;SANDIA;YANAHUAYA
301693;MUNICIPALIDAD DISTRITAL DE ALTO INAMBARI;MUNICIPALIDAD DISTRITAL;PUNO;SANDIA;ALTO INAMBARI
301694;MUNICIPALIDAD PROVINCIAL DE YUNGUYO;MUNICIPALIDAD PROVINCIAL;PUNO;YUNGUYO;YUNGUYO
301695;MUNICIPALIDAD DISTRITAL DE ANAPIA;MUNICIPALIDAD DISTRITAL;PUNO;YUNGUYO;ANAPIA
301696;MUNICIPALIDAD DISTRITAL DE COPANI;MUNICIPALIDAD DISTRITAL;PUNO;YUNGUYO;COPANI
301697;MUNICIPALIDAD DISTRITAL DE CUTURAPI;MUNICIPALIDAD DISTRITAL;PUNO;YUNGUYO;CUTURAPI
301698;MUNICIPALIDAD DISTRITAL DE OLLARAYA;MUNICIPALIDAD DISTRITAL;PUNO;YUNGUYO;OLLARAYA
301699;MUNICIPALIDAD DISTRITAL DE TINICACHI;MUNICIPALIDAD DISTRITAL;PUNO;YUNGUYO;TINICACHI
301700;MUNICIPALIDAD DISTRITAL DE UNICACHI;MUNICIPALIDAD DISTRITAL;PUNO;YUNGUYO;UNICACHI
301701;MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA;MUNICIPALIDAD PROVINCIAL;SAN MARTIN;MOYOBAMBA;MOYOBAMBA
301702;MUNICIPALIDAD DISTRITAL DE CALZADA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;MOYOBAMBA;CALZADA
301703;MUNICIPALIDAD DISTRITAL DE HABANA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;MOYOBAMBA;HABANA
301704;MUNICIPALIDAD DISTRITAL DE JEPELACIO;MUNICIPALIDAD DISTRITAL;SAN MARTIN;MOYOBAMBA;JEPELACIO
301705;MUNICIPALIDAD DISTRITAL DE SORITOR;MUNICIPALIDAD DISTRITAL;SAN MARTIN;MOYOBAMBA;SORITOR
301706;MUNICIPALIDAD DISTRITAL DE YANTALO;MUNICIPALIDAD DISTRITAL;SAN MARTIN;MOYOBAMBA;YANTALO
301707;MUNICIPALIDAD PROVINCIAL DE BELLAVISTA;MUNICIPALIDAD PROVINCIAL;SAN MARTIN;BELLAVISTA;BELLAVISTA
301708;MUNICIPALIDAD DISTRITAL DE ALTO BIAVO;MUNICIPALIDAD DISTRITAL;SAN MARTIN;BELLAVISTA;ALTO BIAVO
301709;MUNICIPALIDAD DISTRITAL DE BAJO BIAVO;MUNICIPALIDAD DISTRITAL;SAN MARTIN;BELLAVISTA;BAJO BIAVO
301710;MUNICIPALIDAD DISTRITAL DE HUALLAGA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;BELLAVISTA;HUALLAGA
301711;MUNICIPALIDAD DISTRITAL DE SAN PABLO;MUNICIPALIDAD DISTRITAL;SAN MARTIN;BELLAVISTA;SAN PABLO
301712;MUNICIPALIDAD DISTRITAL DE SAN RAFAEL;MUNICIPALIDAD DISTRITAL;SAN MARTIN;BELLAVISTA;SAN RAFAEL
301713;MUNICIPALIDAD PROVINCIAL DE EL DORADO;MUNICIPALIDAD PROVINCIAL;SAN MARTIN;EL DORADO;SAN JOSE DE SISA
301714;MUNICIPALIDAD DISTRITAL DE AGUA BLANCA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;EL DORADO;AGUA BLANCA
301715;MUNICIPALIDAD DISTRITAL DE SAN MARTIN;MUNICIPALIDAD DISTRITAL;SAN MARTIN;EL DORADO;SAN MARTIN
301716;MUNICIPALIDAD DISTRITAL DE SANTA ROSA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;EL DORADO;SANTA ROSA
301717;MUNICIPALIDAD DISTRITAL DE SHATOJA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;EL DORADO;SHATOJA
301718;MUNICIPALIDAD PROVINCIAL DE HUALLAGA - SAPOSOA;MUNICIPALIDAD PROVINCIAL;SAN MARTIN;HUALLAGA;SAPOSOA
301719;MUNICIPALIDAD DISTRITAL DE ALTO SAPOSOA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;HUALLAGA;ALTO SAPOSOA
301720;MUNICIPALIDAD DISTRITAL DE EL ESLABON;MUNICIPALIDAD DISTRITAL;SAN MARTIN;HUALLAGA;EL ESLABON
301721;MUNICIPALIDAD DISTRITAL DE PISCOYACU;MUNICIPALIDAD DISTRITAL;SAN MARTIN;HUALLAGA;PISCOYACU
301722;MUNICIPALIDAD DISTRITAL DE SACANCHE;MUNICIPALIDAD DISTRITAL;SAN MARTIN;HUALLAGA;SACANCHE
301723;MUNICIPALIDAD DISTRITAL DE TINGO DE SAPOSOA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;HUALLAGA;TINGO DE SAPOSOA
301724;MUNICIPALIDAD PROVINCIAL DE LAMAS;MUNICIPALIDAD PROVINCIAL;SAN MARTIN;LAMAS;LAMAS
301725;MUNICIPALIDAD DISTRITAL DE ALONSO DE ALVARADO;MUNICIPALIDAD DISTRITAL;SAN MARTIN;LAMAS;ALONSO DE ALVARADO
301726;MUNICIPALIDAD DISTRITAL DE BARRANQUITA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;LAMAS;BARRANQUITA
301727;MUNICIPALIDAD DISTRITAL DE CAYNARACHI;MUNICIPALIDAD DISTRITAL;SAN MARTIN;LAMAS;CAYNARACHI
301728;MUNICIPALIDAD DISTRITAL DE CUÑUMBUQUI;MUNICIPALIDAD DISTRITAL;SAN MARTIN;LAMAS;CUÑUMBUQUI
301729;MUNICIPALIDAD DISTRITAL DE PINTO RECODO;MUNICIPALIDAD DISTRITAL;SAN MARTIN;LAMAS;PINTO RECODO
301730;MUNICIPALIDAD DISTRITAL DE RUMISAPA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;LAMAS;RUMISAPA
301731;MUNICIPALIDAD DISTRITAL DE SAN ROQUE DE CUMBAZA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;LAMAS;SAN ROQUE DE CUMBAZA
301732;MUNICIPALIDAD DISTRITAL DE SHANAO;MUNICIPALIDAD DISTRITAL;SAN MARTIN;LAMAS;SHANAO
301733;MUNICIPALIDAD DISTRITAL DE TABALOSOS;MUNICIPALIDAD DISTRITAL;SAN MARTIN;LAMAS;TABALOSOS
301734;MUNICIPALIDAD DISTRITAL DE ZAPATERO;MUNICIPALIDAD DISTRITAL;SAN MARTIN;LAMAS;ZAPATERO
301735;MUNICIPALIDAD PROVINCIAL DE MARISCAL CACERES - JUANJUI;MUNICIPALIDAD PROVINCIAL;SAN MARTIN;MARISCAL CACERES;JUANJUI
301736;MUNICIPALIDAD DISTRITAL DE CAMPANILLA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;MARISCAL CACERES;CAMPANILLA
301737;MUNICIPALIDAD DISTRITAL DE HUICUNGO;MUNICIPALIDAD DISTRITAL;SAN MARTIN;MARISCAL CACERES;HUICUNGO
301738;MUNICIPALIDAD DISTRITAL DE PACHIZA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;MARISCAL CACERES;PACHIZA
301739;MUNICIPALIDAD DISTRITAL DE PAJARILLO;MUNICIPALIDAD DISTRITAL;SAN MARTIN;MARISCAL CACERES;PAJARILLO
301740;MUNICIPALIDAD PROVINCIAL DE PICOTA;MUNICIPALIDAD PROVINCIAL;SAN MARTIN;PICOTA;PICOTA
301741;MUNICIPALIDAD DISTRITAL DE BUENOS AIRES;MUNICIPALIDAD DISTRITAL;SAN MARTIN;PICOTA;BUENOS AIRES
301742;MUNICIPALIDAD DISTRITAL DE CASPISAPA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;PICOTA;CASPISAPA
301743;MUNICIPALIDAD DISTRITAL DE PILLUANA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;PICOTA;PILLUANA
301744;MUNICIPALIDAD DISTRITAL DE PUCACACA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;PICOTA;PUCACACA
301745;MUNICIPALIDAD DISTRITAL DE SAN CRISTOBAL;MUNICIPALIDAD DISTRITAL;SAN MARTIN;PICOTA;SAN CRISTOBAL
301746;MUNICIPALIDAD DISTRITAL DE SAN HILARION;MUNICIPALIDAD DISTRITAL;SAN MARTIN;PICOTA;SAN HILARION
301747;MUNICIPALIDAD DISTRITAL DE SHAMBOYACU;MUNICIPALIDAD DISTRITAL;SAN MARTIN;PICOTA;SHAMBOYACU
301748;MUNICIPALIDAD DISTRITAL DE TINGO DE PONASA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;PICOTA;TINGO DE PONASA
301749;MUNICIPALIDAD DISTRITAL DE TRES UNIDOS;MUNICIPALIDAD DISTRITAL;SAN MARTIN;PICOTA;TRES UNIDOS
301750;MUNICIPALIDAD PROVINCIAL DE RIOJA;MUNICIPALIDAD PROVINCIAL;SAN MARTIN;RIOJA;RIOJA
301751;MUNICIPALIDAD DISTRITAL DE AWAJUN;MUNICIPALIDAD DISTRITAL;SAN MARTIN;RIOJA;AWAJUN
301752;MUNICIPALIDAD DISTRITAL DE ELIAS SOPLIN VARGAS;MUNICIPALIDAD DISTRITAL;SAN MARTIN;RIOJA;ELIAS SOPLIN VARGAS
301753;MUNICIPALIDAD DISTRITAL DE NUEVA CAJAMARCA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;RIOJA;NUEVA CAJAMARCA
301754;MUNICIPALIDAD DISTRITAL DE PARDO MIGUEL;MUNICIPALIDAD DISTRITAL;SAN MARTIN;RIOJA;PARDO MIGUEL
301755;MUNICIPALIDAD DISTRITAL DE POSIC;MUNICIPALIDAD DISTRITAL;SAN MARTIN;RIOJA;POSIC
301756;MUNICIPALIDAD DISTRITAL DE SAN FERNANDO;MUNICIPALIDAD DISTRITAL;SAN MARTIN;RIOJA;SAN FERNANDO
301757;MUNICIPALIDAD DISTRITAL DE YORONGOS;MUNICIPALIDAD DISTRITAL;SAN MARTIN;RIOJA;YORONGOS
301758;MUNICIPALIDAD DISTRITAL DE YURACYACU;MUNICIPALIDAD DISTRITAL;SAN MARTIN;RIOJA;YURACYACU
301759;MUNICIPALIDAD PROVINCIAL DE SAN MARTIN - TARAPOTO;MUNICIPALIDAD PROVINCIAL;SAN MARTIN;SAN MARTIN;TARAPOTO
301760;MUNICIPALIDAD DISTRITAL DE ALBERTO LEVEAU;MUNICIPALIDAD DISTRITAL;SAN MARTIN;SAN MARTIN;ALBERTO LEVEAU
301761;MUNICIPALIDAD DISTRITAL DE CACATACHI;MUNICIPALIDAD DISTRITAL;SAN MARTIN;SAN MARTIN;CACATACHI
301762;MUNICIPALIDAD DISTRITAL DE CHAZUTA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;SAN MARTIN;CHAZUTA
301763;MUNICIPALIDAD DISTRITAL DE CHIPURANA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;SAN MARTIN;CHIPURANA
301764;MUNICIPALIDAD DISTRITAL DE EL PORVENIR;MUNICIPALIDAD DISTRITAL;SAN MARTIN;SAN MARTIN;EL PORVENIR
301765;MUNICIPALIDAD DISTRITAL DE HUIMBAYOC;MUNICIPALIDAD DISTRITAL;SAN MARTIN;SAN MARTIN;HUIMBAYOC
301766;MUNICIPALIDAD DISTRITAL DE JUAN GUERRA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;SAN MARTIN;JUAN GUERRA
301767;MUNICIPALIDAD DISTRITAL DE LA BANDA DE SHILCAYO;MUNICIPALIDAD DISTRITAL;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO
301768;MUNICIPALIDAD DISTRITAL DE MORALES;MUNICIPALIDAD DISTRITAL;SAN MARTIN;SAN MARTIN;MORALES
301769;MUNICIPALIDAD DISTRITAL DE PAPAPLAYA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;SAN MARTIN;PAPAPLAYA
301770;MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;MUNICIPALIDAD DISTRITAL;SAN MARTIN;SAN MARTIN;SAN ANTONIO
301771;MUNICIPALIDAD DISTRITAL DE SAUCE;MUNICIPALIDAD DISTRITAL;SAN MARTIN;SAN MARTIN;SAUCE
301772;MUNICIPALIDAD DISTRITAL DE SHAPAJA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;SAN MARTIN;SHAPAJA
301773;MUNICIPALIDAD PROVINCIAL DE TOCACHE;MUNICIPALIDAD PROVINCIAL;SAN MARTIN;TOCACHE;TOCACHE
301774;MUNICIPALIDAD DISTRITAL DE NUEVO PROGRESO;MUNICIPALIDAD DISTRITAL;SAN MARTIN;TOCACHE;NUEVO PROGRESO
301775;MUNICIPALIDAD DISTRITAL DE POLVORA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;TOCACHE;POLVORA
301776;MUNICIPALIDAD DISTRITAL DE SHUNTE;MUNICIPALIDAD DISTRITAL;SAN MARTIN;TOCACHE;SHUNTE
301777;MUNICIPALIDAD DISTRITAL DE UCHIZA;MUNICIPALIDAD DISTRITAL;SAN MARTIN;TOCACHE;UCHIZA
301778;MUNICIPALIDAD PROVINCIAL DE TACNA;MUNICIPALIDAD PROVINCIAL;TACNA;TACNA;TACNA
301779;MUNICIPALIDAD DISTRITAL DE ALTO DE LA ALIANZA;MUNICIPALIDAD DISTRITAL;TACNA;TACNA;ALTO DE LA ALIANZA
301780;MUNICIPALIDAD DISTRITAL DE CALANA;MUNICIPALIDAD DISTRITAL;TACNA;TACNA;CALANA
301781;MUNICIPALIDAD DISTRITAL DE CIUDAD NUEVA;MUNICIPALIDAD DISTRITAL;TACNA;TACNA;CIUDAD NUEVA
301782;MUNICIPALIDAD DISTRITAL DE INCLAN;MUNICIPALIDAD DISTRITAL;TACNA;TACNA;INCLAN
301783;MUNICIPALIDAD DISTRITAL DE PACHIA;MUNICIPALIDAD DISTRITAL;TACNA;TACNA;PACHIA
301784;MUNICIPALIDAD DISTRITAL DE PALCA;MUNICIPALIDAD DISTRITAL;TACNA;TACNA;PALCA
301785;MUNICIPALIDAD DISTRITAL DE POCOLLAY;MUNICIPALIDAD DISTRITAL;TACNA;TACNA;POCOLLAY
301786;MUNICIPALIDAD DISTRITAL DE SAMA;MUNICIPALIDAD DISTRITAL;TACNA;TACNA;SAMA
301787;MUNICIPALIDAD PROVINCIAL DE CANDARAVE;MUNICIPALIDAD PROVINCIAL;TACNA;CANDARAVE;CANDARAVE
301788;MUNICIPALIDAD DISTRITAL DE CAIRANI;MUNICIPALIDAD DISTRITAL;TACNA;CANDARAVE;CAIRANI
301789;MUNICIPALIDAD DISTRITAL DE CAMILACA;MUNICIPALIDAD DISTRITAL;TACNA;CANDARAVE;CAMILACA
301790;MUNICIPALIDAD DISTRITAL DE CURIBAYA;MUNICIPALIDAD DISTRITAL;TACNA;CANDARAVE;CURIBAYA
301791;MUNICIPALIDAD DISTRITAL DE HUANUARA;MUNICIPALIDAD DISTRITAL;TACNA;CANDARAVE;HUANUARA
301792;MUNICIPALIDAD DISTRITAL DE QUILAHUANI;MUNICIPALIDAD DISTRITAL;TACNA;CANDARAVE;QUILAHUANI
301793;MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA;MUNICIPALIDAD PROVINCIAL;TACNA;JORGE BASADRE;LOCUMBA
301794;MUNICIPALIDAD DISTRITAL DE ILABAYA;MUNICIPALIDAD DISTRITAL;TACNA;JORGE BASADRE;ILABAYA
301795;MUNICIPALIDAD DISTRITAL DE ITE;MUNICIPALIDAD DISTRITAL;TACNA;JORGE BASADRE;ITE
301796;MUNICIPALIDAD PROVINCIAL DE TARATA;MUNICIPALIDAD PROVINCIAL;TACNA;TARATA;TARATA
301797;MUNICIPALIDAD DISTRITAL HEROES ALBARRACIN - CHUCATAMANI;MUNICIPALIDAD DISTRITAL;TACNA;TARATA;HEROES ALBARRACIN
301798;MUNICIPALIDAD DISTRITAL DE ESTIQUE;MUNICIPALIDAD DISTRITAL;TACNA;TARATA;ESTIQUE
301799;MUNICIPALIDAD DISTRITAL DE ESTIQUE PAMPA;MUNICIPALIDAD DISTRITAL;TACNA;TARATA;ESTIQUE-PAMPA
301800;MUNICIPALIDAD DISTRITAL DE SITAJARA;MUNICIPALIDAD DISTRITAL;TACNA;TARATA;SITAJARA
301801;MUNICIPALIDAD DISTRITAL DE SUSAPAYA;MUNICIPALIDAD DISTRITAL;TACNA;TARATA;SUSAPAYA
301802;MUNICIPALIDAD DISTRITAL DE TARUCACHI;MUNICIPALIDAD DISTRITAL;TACNA;TARATA;TARUCACHI
301803;MUNICIPALIDAD DISTRITAL DE TICACO;MUNICIPALIDAD DISTRITAL;TACNA;TARATA;TICACO
301804;MUNICIPALIDAD PROVINCIAL DE TUMBES;MUNICIPALIDAD PROVINCIAL;TUMBES;TUMBES;TUMBES
301805;MUNICIPALIDAD DISTRITAL DE CORRALES;MUNICIPALIDAD DISTRITAL;TUMBES;TUMBES;CORRALES
301806;MUNICIPALIDAD DISTRITAL DE LA CRUZ;MUNICIPALIDAD DISTRITAL;TUMBES;TUMBES;LA CRUZ
301807;MUNICIPALIDAD DISTRITAL DE PAMPAS DE HOSPITAL;MUNICIPALIDAD DISTRITAL;TUMBES;TUMBES;PAMPAS DE HOSPITAL
301808;MUNICIPALIDAD DISTRITAL DE SAN JACINTO;MUNICIPALIDAD DISTRITAL;TUMBES;TUMBES;SAN JACINTO
301809;MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LA VIRGEN;MUNICIPALIDAD DISTRITAL;TUMBES;TUMBES;SAN JUAN DE LA VIRGEN
301810;MUNICIPALIDAD PROVINCIAL DE CONTRALMIRANTE VILLAR;MUNICIPALIDAD PROVINCIAL;TUMBES;CONTRALMIRANTE VILLAR;ZORRITOS
301811;MUNICIPALIDAD DISTRITAL DE CASITAS;MUNICIPALIDAD DISTRITAL;TUMBES;CONTRALMIRANTE VILLAR;CASITAS
301812;MUNICIPALIDAD PROVINCIAL DE ZARUMILLA;MUNICIPALIDAD PROVINCIAL;TUMBES;ZARUMILLA;ZARUMILLA
301813;MUNICIPALIDAD DISTRITAL DE AGUAS VERDES;MUNICIPALIDAD DISTRITAL;TUMBES;ZARUMILLA;AGUAS VERDES
301814;MUNICIPALIDAD DISTRITAL DE MATAPALO;MUNICIPALIDAD DISTRITAL;TUMBES;ZARUMILLA;MATAPALO
301815;MUNICIPALIDAD DISTRITAL DE PAPAYAL;MUNICIPALIDAD DISTRITAL;TUMBES;ZARUMILLA;PAPAYAL
